CMEDV,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
17.10000000,9.72418000,0.00000000,18.10000000,0.00000000,0.74000000,6.40600000,97.20000000,2.06510000,24.00000000,666.00000000,20.20000000,385.96000000,19.52000000
28.10000000,0.14052000,0.00000000,10.59000000,0.00000000,0.48900000,6.37500000,32.30000000,3.94540000,4.00000000,277.00000000,18.60000000,385.81000000,9.38000000
23.20000000,3.56868000,0.00000000,18.10000000,0.00000000,0.58000000,6.43700000,75.00000000,2.89650000,24.00000000,666.00000000,20.20000000,393.37000000,14.36000000
28.00000000,0.04113000,25.00000000,4.86000000,0.00000000,0.42600000,6.72700000,33.50000000,5.40070000,4.00000000,281.00000000,19.00000000,396.90000000,5.29000000
33.40000000,0.03237000,0.00000000,2.18000000,0.00000000,0.45800000,6.99800000,45.80000000,6.06220000,3.00000000,222.00000000,18.70000000,394.63000000,2.94000000
37.60000000,0.38214000,0.00000000,6.20000000,0.00000000,0.50400000,8.04000000,86.50000000,3.21570000,8.00000000,307.00000000,17.40000000,387.38000000,3.13000000
32.20000000,0.00906000,90.00000000,2.97000000,0.00000000,0.40000000,7.08800000,20.80000000,7.30730000,1.00000000,285.00000000,15.30000000,394.72000000,7.85000000
19.40000000,0.04379000,80.00000000,3.37000000,0.00000000,0.39800000,5.78700000,31.10000000,6.61150000,4.00000000,337.00000000,16.10000000,396.90000000,10.24000000
23.90000000,0.06076000,0.00000000,11.93000000,0.00000000,0.57300000,6.97600000,91.00000000,2.16750000,1.00000000,273.00000000,21.00000000,396.90000000,5.64000000
22.90000000,0.08829000,12.50000000,7.87000000,0.00000000,0.52400000,6.01200000,66.60000000,5.56050000,5.00000000,311.00000000,15.20000000,395.60000000,12.43000000
10.40000000,88.97620000,0.00000000,18.10000000,0.00000000,0.67100000,6.96800000,91.90000000,1.41650000,24.00000000,666.00000000,20.20000000,396.90000000,17.21000000
31.50000000,0.44178000,0.00000000,6.20000000,0.00000000,0.50400000,6.55200000,21.40000000,3.37510000,8.00000000,307.00000000,17.40000000,380.34000000,3.76000000
22.60000000,4.26131000,0.00000000,18.10000000,0.00000000,0.77000000,6.11200000,81.30000000,2.50910000,24.00000000,666.00000000,20.20000000,390.74000000,12.67000000
38.70000000,0.12083000,0.00000000,2.89000000,0.00000000,0.44500000,8.06900000,76.00000000,3.49520000,2.00000000,276.00000000,18.00000000,396.90000000,4.21000000
18.70000000,0.22212000,0.00000000,10.01000000,0.00000000,0.54700000,6.09200000,95.40000000,2.54800000,6.00000000,432.00000000,17.80000000,396.90000000,17.09000000
22.10000000,0.79041000,0.00000000,9.90000000,0.00000000,0.54400000,6.12200000,52.80000000,2.64030000,4.00000000,304.00000000,18.40000000,396.90000000,5.98000000
21.40000000,14.33370000,0.00000000,18.10000000,0.00000000,0.61400000,6.22900000,88.00000000,1.95120000,24.00000000,666.00000000,20.20000000,383.32000000,13.11000000
33.00000000,0.09068000,45.00000000,3.44000000,0.00000000,0.43700000,6.95100000,21.50000000,6.47980000,5.00000000,398.00000000,15.20000000,377.68000000,5.10000000
14.40000000,9.51363000,0.00000000,18.10000000,0.00000000,0.71300000,6.72800000,94.10000000,2.49610000,24.00000000,666.00000000,20.20000000,6.68000000,18.71000000
13.10000000,23.64820000,0.00000000,18.10000000,0.00000000,0.67100000,6.38000000,96.20000000,1.38610000,24.00000000,666.00000000,20.20000000,396.90000000,23.69000000
16.50000000,0.21124000,12.50000000,7.87000000,0.00000000,0.52400000,5.63100000,100.00000000,6.08210000,5.00000000,311.00000000,15.20000000,386.63000000,29.93000000
19.90000000,3.16360000,0.00000000,18.10000000,0.00000000,0.65500000,5.75900000,48.20000000,3.06650000,24.00000000,666.00000000,20.20000000,334.40000000,14.13000000
23.40000000,0.19539000,0.00000000,10.81000000,0.00000000,0.41300000,6.24500000,6.20000000,5.28730000,4.00000000,305.00000000,19.20000000,377.17000000,7.54000000
19.00000000,0.04741000,0.00000000,11.93000000,0.00000000,0.57300000,6.03000000,80.80000000,2.50500000,1.00000000,273.00000000,21.00000000,396.90000000,7.88000000
17.50000000,0.17783000,0.00000000,9.69000000,0.00000000,0.58500000,5.56900000,73.50000000,2.39990000,6.00000000,391.00000000,19.20000000,395.77000000,15.10000000
18.90000000,0.06417000,0.00000000,5.96000000,0.00000000,0.49900000,5.93300000,68.20000000,3.36030000,5.00000000,279.00000000,19.20000000,396.90000000,9.68000000
21.50000000,1.65660000,0.00000000,19.58000000,0.00000000,0.87100000,6.12200000,97.30000000,1.61800000,5.00000000,403.00000000,14.70000000,372.80000000,14.10000000
17.70000000,3.69311000,0.00000000,18.10000000,0.00000000,0.71300000,6.37600000,88.40000000,2.56710000,24.00000000,666.00000000,20.20000000,391.43000000,14.65000000
18.00000000,0.32543000,0.00000000,21.89000000,0.00000000,0.62400000,6.43100000,98.80000000,1.81250000,4.00000000,437.00000000,21.20000000,396.90000000,15.39000000
11.30000000,9.18702000,0.00000000,18.10000000,0.00000000,0.70000000,5.53600000,100.00000000,1.58040000,24.00000000,666.00000000,20.20000000,396.90000000,23.60000000
22.30000000,2.44953000,0.00000000,19.58000000,0.00000000,0.60500000,6.40200000,95.20000000,2.26250000,5.00000000,403.00000000,14.70000000,330.04000000,11.32000000
21.60000000,0.26938000,0.00000000,9.90000000,0.00000000,0.54400000,6.26600000,82.80000000,3.26280000,4.00000000,304.00000000,18.40000000,393.39000000,7.90000000
18.50000000,0.03041000,0.00000000,5.19000000,0.00000000,0.51500000,5.89500000,59.60000000,5.61500000,5.00000000,224.00000000,20.20000000,394.81000000,10.56000000
16.60000000,0.67191000,0.00000000,8.14000000,0.00000000,0.53800000,5.81300000,90.30000000,4.68200000,4.00000000,307.00000000,21.00000000,376.88000000,14.81000000
20.60000000,0.03306000,0.00000000,5.19000000,0.00000000,0.51500000,6.05900000,37.30000000,4.81220000,5.00000000,224.00000000,20.20000000,396.14000000,8.51000000
17.10000000,0.05023000,35.00000000,6.06000000,0.00000000,0.43790000,5.70600000,28.40000000,6.64070000,1.00000000,304.00000000,16.90000000,394.02000000,12.43000000
20.40000000,0.62976000,0.00000000,8.14000000,0.00000000,0.53800000,5.94900000,61.80000000,4.70750000,4.00000000,307.00000000,21.00000000,396.90000000,8.26000000
15.60000000,3.53501000,0.00000000,19.58000000,1.00000000,0.87100000,6.15200000,82.60000000,1.74550000,5.00000000,403.00000000,14.70000000,88.01000000,15.02000000
17.80000000,0.54452000,0.00000000,21.89000000,0.00000000,0.62400000,6.15100000,97.90000000,1.66870000,4.00000000,437.00000000,21.20000000,396.90000000,18.46000000
35.40000000,0.01311000,90.00000000,1.22000000,0.00000000,0.40300000,7.24900000,21.90000000,8.69660000,5.00000000,226.00000000,17.90000000,395.93000000,4.81000000
26.50000000,0.11432000,0.00000000,8.56000000,0.00000000,0.52000000,6.78100000,71.30000000,2.85610000,5.00000000,384.00000000,20.90000000,395.58000000,7.67000000
21.00000000,0.08014000,0.00000000,5.96000000,0.00000000,0.49900000,5.85000000,41.50000000,3.93420000,5.00000000,279.00000000,19.20000000,396.90000000,8.77000000
23.10000000,1.05393000,0.00000000,8.14000000,0.00000000,0.53800000,5.93500000,29.30000000,4.49860000,4.00000000,307.00000000,21.00000000,386.85000000,6.58000000
21.70000000,0.08199000,0.00000000,13.92000000,0.00000000,0.43700000,6.00900000,42.30000000,5.50270000,4.00000000,289.00000000,16.00000000,396.90000000,10.40000000
36.20000000,0.06905000,0.00000000,2.18000000,0.00000000,0.45800000,7.14700000,54.20000000,6.06220000,3.00000000,222.00000000,18.70000000,396.90000000,5.33000000
34.90000000,0.08370000,45.00000000,3.44000000,0.00000000,0.43700000,7.18500000,38.90000000,4.56670000,5.00000000,398.00000000,15.20000000,396.90000000,5.39000000
21.50000000,0.11069000,0.00000000,13.89000000,1.00000000,0.55000000,5.95100000,93.80000000,2.88930000,5.00000000,276.00000000,16.40000000,396.90000000,17.92000000
12.30000000,7.99248000,0.00000000,18.10000000,0.00000000,0.70000000,5.52000000,100.00000000,1.53310000,24.00000000,666.00000000,20.20000000,396.90000000,24.56000000
27.90000000,11.95110000,0.00000000,18.10000000,0.00000000,0.65900000,5.60800000,100.00000000,1.28520000,24.00000000,666.00000000,20.20000000,332.09000000,12.13000000
18.10000000,0.55778000,0.00000000,21.89000000,0.00000000,0.62400000,6.33500000,98.20000000,2.11070000,4.00000000,437.00000000,21.20000000,394.67000000,16.96000000
19.40000000,0.26363000,0.00000000,8.56000000,0.00000000,0.52000000,6.22900000,91.20000000,2.54510000,5.00000000,384.00000000,20.90000000,391.23000000,15.55000000
22.90000000,0.04203000,28.00000000,15.04000000,0.00000000,0.46400000,6.44200000,53.60000000,3.66590000,4.00000000,270.00000000,18.20000000,395.01000000,8.16000000
19.30000000,0.37578000,0.00000000,10.59000000,1.00000000,0.48900000,5.40400000,88.60000000,3.66500000,4.00000000,277.00000000,18.60000000,395.24000000,23.98000000
13.80000000,2.37934000,0.00000000,19.58000000,0.00000000,0.87100000,6.13000000,100.00000000,1.41910000,5.00000000,403.00000000,14.70000000,172.91000000,27.80000000
20.00000000,0.10153000,0.00000000,12.83000000,0.00000000,0.43700000,6.27900000,74.50000000,4.05220000,5.00000000,398.00000000,18.70000000,373.66000000,11.97000000
12.00000000,15.02340000,0.00000000,18.10000000,0.00000000,0.61400000,5.30400000,97.30000000,2.10070000,24.00000000,666.00000000,20.20000000,349.48000000,24.91000000
26.60000000,0.05735000,0.00000000,4.49000000,0.00000000,0.44900000,6.63000000,56.10000000,4.43770000,3.00000000,247.00000000,18.50000000,392.30000000,6.53000000
24.50000000,0.27957000,0.00000000,9.69000000,0.00000000,0.58500000,5.92600000,42.60000000,2.38170000,6.00000000,391.00000000,19.20000000,396.90000000,13.59000000
21.10000000,0.03961000,0.00000000,5.19000000,0.00000000,0.51500000,6.03700000,34.50000000,5.98530000,5.00000000,224.00000000,20.20000000,396.90000000,8.01000000
22.20000000,0.05083000,0.00000000,5.19000000,0.00000000,0.51500000,6.31600000,38.10000000,6.45840000,5.00000000,224.00000000,20.20000000,389.71000000,5.68000000
20.90000000,0.03548000,80.00000000,3.64000000,0.00000000,0.39200000,5.87600000,19.10000000,9.22030000,1.00000000,315.00000000,16.40000000,395.18000000,9.25000000
14.40000000,1.62864000,0.00000000,21.89000000,0.00000000,0.62400000,5.01900000,100.00000000,1.43940000,4.00000000,437.00000000,21.20000000,396.90000000,34.41000000
28.40000000,0.12204000,0.00000000,2.89000000,0.00000000,0.44500000,6.62500000,57.80000000,3.49520000,2.00000000,276.00000000,18.00000000,357.98000000,6.65000000
31.20000000,0.03049000,55.00000000,3.78000000,0.00000000,0.48400000,6.87400000,28.10000000,6.46540000,5.00000000,370.00000000,17.60000000,387.97000000,4.61000000
24.30000000,0.33983000,22.00000000,5.86000000,0.00000000,0.43100000,6.10800000,34.90000000,8.05550000,7.00000000,330.00000000,19.10000000,390.18000000,9.16000000
25.00000000,0.19802000,0.00000000,10.59000000,0.00000000,0.48900000,6.18200000,42.40000000,3.94540000,4.00000000,277.00000000,18.60000000,393.63000000,9.47000000
12.10000000,9.59571000,0.00000000,18.10000000,0.00000000,0.69300000,6.40400000,100.00000000,1.63900000,24.00000000,666.00000000,20.20000000,376.11000000,20.31000000
22.10000000,0.14455000,12.50000000,7.87000000,0.00000000,0.52400000,6.17200000,96.10000000,5.95050000,5.00000000,311.00000000,15.20000000,396.90000000,19.15000000
22.00000000,0.03537000,34.00000000,6.09000000,0.00000000,0.43300000,6.59000000,40.40000000,5.49170000,7.00000000,329.00000000,16.10000000,395.75000000,9.50000000
20.10000000,0.01965000,80.00000000,1.76000000,0.00000000,0.38500000,6.23000000,31.50000000,9.08920000,1.00000000,241.00000000,18.20000000,341.60000000,12.93000000
29.60000000,0.08221000,22.00000000,5.86000000,0.00000000,0.43100000,6.95700000,6.80000000,8.90670000,7.00000000,330.00000000,19.10000000,386.09000000,3.53000000
11.70000000,13.91340000,0.00000000,18.10000000,0.00000000,0.71300000,6.20800000,95.00000000,2.22220000,24.00000000,666.00000000,20.20000000,100.63000000,15.17000000
11.00000000,7.36711000,0.00000000,18.10000000,0.00000000,0.67900000,6.19300000,78.10000000,1.93560000,24.00000000,666.00000000,20.20000000,96.73000000,21.52000000
14.10000000,9.32909000,0.00000000,18.10000000,0.00000000,0.71300000,6.18500000,98.70000000,2.26160000,24.00000000,666.00000000,20.20000000,396.90000000,18.13000000
18.20000000,0.63796000,0.00000000,8.14000000,0.00000000,0.53800000,6.09600000,84.50000000,4.46190000,4.00000000,307.00000000,21.00000000,380.02000000,10.26000000
31.60000000,0.01432000,100.00000000,1.32000000,0.00000000,0.41100000,6.81600000,40.50000000,8.32480000,5.00000000,256.00000000,15.10000000,392.90000000,3.95000000
21.20000000,3.67367000,0.00000000,18.10000000,0.00000000,0.58300000,6.31200000,51.90000000,3.99170000,24.00000000,666.00000000,20.20000000,388.62000000,10.58000000
8.40000000,11.81230000,0.00000000,18.10000000,0.00000000,0.71800000,6.82400000,76.50000000,1.79400000,24.00000000,666.00000000,20.20000000,48.45000000,22.74000000
32.70000000,0.01301000,35.00000000,1.52000000,0.00000000,0.44200000,7.24100000,49.30000000,7.03790000,1.00000000,284.00000000,15.50000000,394.74000000,5.49000000
21.70000000,0.09378000,12.50000000,7.87000000,0.00000000,0.52400000,5.88900000,39.00000000,5.45090000,5.00000000,311.00000000,15.20000000,390.50000000,15.71000000
14.80000000,0.95577000,0.00000000,8.14000000,0.00000000,0.53800000,6.04700000,88.80000000,4.45340000,4.00000000,307.00000000,21.00000000,306.38000000,17.28000000
39.80000000,0.06588000,0.00000000,2.46000000,0.00000000,0.48800000,7.76500000,83.30000000,2.74100000,3.00000000,193.00000000,17.80000000,395.56000000,7.56000000
33.10000000,0.06127000,40.00000000,6.41000000,1.00000000,0.44700000,6.82600000,27.60000000,4.86280000,4.00000000,254.00000000,17.60000000,393.45000000,4.16000000
19.50000000,0.13262000,0.00000000,8.56000000,0.00000000,0.52000000,5.85100000,96.70000000,2.10690000,5.00000000,384.00000000,20.90000000,394.05000000,16.47000000
50.00000000,4.89822000,0.00000000,18.10000000,0.00000000,0.63100000,4.97000000,100.00000000,1.33250000,24.00000000,666.00000000,20.20000000,375.52000000,3.26000000
24.20000000,0.08826000,0.00000000,10.81000000,0.00000000,0.41300000,6.41700000,6.60000000,5.28730000,4.00000000,305.00000000,19.20000000,383.73000000,6.72000000
50.00000000,0.01381000,80.00000000,0.46000000,0.00000000,0.42200000,7.87500000,32.00000000,5.64840000,4.00000000,255.00000000,14.40000000,394.23000000,2.97000000
20.30000000,0.08387000,0.00000000,12.83000000,0.00000000,0.43700000,5.87400000,36.60000000,4.50260000,5.00000000,398.00000000,18.70000000,396.06000000,9.10000000
17.80000000,0.31827000,0.00000000,9.90000000,0.00000000,0.54400000,5.91400000,83.20000000,3.99860000,4.00000000,304.00000000,18.40000000,390.70000000,18.33000000
21.20000000,0.13158000,0.00000000,10.01000000,0.00000000,0.54700000,6.17600000,72.50000000,2.73010000,6.00000000,432.00000000,17.80000000,393.30000000,12.04000000
28.20000000,0.04932000,33.00000000,2.18000000,0.00000000,0.47200000,6.84900000,70.30000000,3.18270000,7.00000000,222.00000000,18.40000000,396.90000000,7.53000000
48.50000000,0.03510000,95.00000000,2.68000000,0.00000000,0.41610000,7.85300000,33.20000000,5.11800000,4.00000000,224.00000000,14.70000000,392.78000000,3.81000000
22.80000000,0.49298000,0.00000000,9.90000000,0.00000000,0.54400000,6.63500000,82.50000000,3.31750000,4.00000000,304.00000000,18.40000000,396.90000000,4.54000000
29.00000000,0.05561000,70.00000000,2.24000000,0.00000000,0.40000000,7.04100000,10.00000000,7.82780000,5.00000000,358.00000000,14.80000000,371.58000000,4.74000000
17.80000000,2.33099000,0.00000000,19.58000000,0.00000000,0.87100000,5.18600000,93.80000000,1.52960000,5.00000000,403.00000000,14.70000000,356.99000000,28.32000000
18.70000000,0.06151000,0.00000000,5.19000000,0.00000000,0.51500000,5.96800000,58.50000000,4.81220000,5.00000000,224.00000000,20.20000000,396.90000000,9.29000000
15.70000000,0.38735000,0.00000000,25.65000000,0.00000000,0.58100000,5.61300000,95.60000000,1.75720000,2.00000000,188.00000000,19.10000000,359.29000000,27.26000000
29.40000000,0.06664000,0.00000000,4.05000000,0.00000000,0.51000000,6.54600000,33.10000000,3.13230000,5.00000000,296.00000000,16.60000000,390.96000000,5.33000000
26.20000000,0.19073000,22.00000000,5.86000000,0.00000000,0.43100000,6.71800000,17.50000000,7.82650000,7.00000000,330.00000000,19.10000000,393.74000000,6.56000000
20.10000000,0.11132000,0.00000000,27.74000000,0.00000000,0.60900000,5.98300000,83.50000000,2.10990000,4.00000000,711.00000000,20.10000000,396.90000000,13.35000000
23.00000000,0.11425000,0.00000000,13.89000000,1.00000000,0.55000000,6.37300000,92.40000000,3.36330000,5.00000000,276.00000000,16.40000000,393.74000000,10.50000000
21.40000000,0.11504000,0.00000000,2.89000000,0.00000000,0.44500000,6.16300000,69.60000000,3.49520000,2.00000000,276.00000000,18.00000000,391.83000000,11.34000000
23.90000000,0.05059000,0.00000000,4.49000000,0.00000000,0.44900000,6.38900000,48.00000000,4.77940000,3.00000000,247.00000000,18.50000000,396.90000000,9.62000000
19.80000000,0.04544000,0.00000000,3.24000000,0.00000000,0.46000000,6.14400000,32.20000000,5.87360000,4.00000000,430.00000000,16.90000000,368.57000000,9.09000000
34.70000000,0.02729000,0.00000000,7.07000000,0.00000000,0.46900000,7.18500000,61.10000000,4.96710000,2.00000000,242.00000000,17.80000000,392.83000000,4.03000000
17.20000000,7.40389000,0.00000000,18.10000000,0.00000000,0.59700000,5.61700000,97.90000000,1.45470000,24.00000000,666.00000000,20.20000000,314.64000000,26.40000000
27.50000000,0.62356000,0.00000000,6.20000000,1.00000000,0.50700000,6.87900000,77.70000000,3.27210000,8.00000000,307.00000000,17.40000000,390.39000000,9.93000000
16.20000000,0.25356000,0.00000000,9.90000000,0.00000000,0.54400000,5.70500000,77.70000000,3.94500000,4.00000000,304.00000000,18.40000000,396.42000000,11.50000000
11.70000000,8.79212000,0.00000000,18.10000000,0.00000000,0.58400000,5.56500000,70.60000000,2.06350000,24.00000000,666.00000000,20.20000000,3.65000000,17.16000000
19.50000000,0.03427000,0.00000000,5.19000000,0.00000000,0.51500000,5.86900000,46.30000000,5.23110000,5.00000000,224.00000000,20.20000000,396.90000000,9.80000000
19.70000000,0.28960000,0.00000000,9.69000000,0.00000000,0.58500000,5.39000000,72.90000000,2.79860000,6.00000000,391.00000000,19.20000000,396.90000000,21.14000000
22.00000000,0.03932000,0.00000000,3.41000000,0.00000000,0.48900000,6.40500000,73.90000000,3.09210000,2.00000000,270.00000000,17.80000000,393.55000000,8.20000000
14.00000000,0.29090000,0.00000000,21.89000000,0.00000000,0.62400000,6.17400000,93.60000000,1.61190000,4.00000000,437.00000000,21.20000000,388.08000000,24.16000000
43.10000000,0.53412000,20.00000000,3.97000000,0.00000000,0.64700000,7.52000000,89.40000000,2.13980000,5.00000000,264.00000000,13.00000000,388.37000000,7.26000000
23.70000000,5.70818000,0.00000000,18.10000000,0.00000000,0.53200000,6.75000000,74.90000000,3.33170000,24.00000000,666.00000000,20.20000000,393.07000000,7.74000000
31.00000000,0.82526000,20.00000000,3.97000000,0.00000000,0.64700000,7.32700000,94.50000000,2.07880000,5.00000000,264.00000000,13.00000000,393.42000000,11.25000000
19.20000000,0.15098000,0.00000000,10.01000000,0.00000000,0.54700000,6.02100000,82.60000000,2.74740000,6.00000000,432.00000000,17.80000000,394.51000000,10.30000000
26.40000000,0.08308000,0.00000000,2.46000000,0.00000000,0.48800000,5.60400000,89.80000000,2.98790000,3.00000000,193.00000000,17.80000000,391.00000000,13.98000000
41.30000000,1.22358000,0.00000000,19.58000000,0.00000000,0.60500000,6.94300000,97.40000000,1.87730000,5.00000000,403.00000000,14.70000000,363.43000000,4.59000000
15.00000000,0.22489000,12.50000000,7.87000000,0.00000000,0.52400000,6.37700000,94.30000000,6.34670000,5.00000000,311.00000000,15.20000000,392.52000000,20.45000000
23.30000000,0.04560000,0.00000000,13.89000000,1.00000000,0.55000000,5.88800000,56.00000000,3.11210000,5.00000000,276.00000000,16.40000000,392.80000000,13.51000000
19.60000000,1.19294000,0.00000000,21.89000000,0.00000000,0.62400000,6.32600000,97.70000000,2.27100000,4.00000000,437.00000000,21.20000000,396.90000000,12.26000000
20.40000000,0.13117000,0.00000000,8.56000000,0.00000000,0.52000000,6.12700000,85.20000000,2.12240000,5.00000000,384.00000000,20.90000000,387.69000000,14.09000000
9.50000000,9.33889000,0.00000000,18.10000000,0.00000000,0.67900000,6.38000000,95.60000000,1.96820000,24.00000000,666.00000000,20.20000000,60.72000000,24.08000000
22.00000000,0.01096000,55.00000000,2.25000000,0.00000000,0.38900000,6.45300000,31.90000000,7.30730000,1.00000000,300.00000000,15.30000000,394.72000000,8.23000000
14.10000000,4.75237000,0.00000000,18.10000000,0.00000000,0.71300000,6.52500000,86.50000000,2.43580000,24.00000000,666.00000000,20.20000000,50.92000000,18.13000000
25.00000000,0.34109000,0.00000000,7.38000000,0.00000000,0.49300000,6.41500000,40.10000000,4.72110000,5.00000000,287.00000000,19.60000000,396.90000000,6.12000000
19.60000000,4.03841000,0.00000000,18.10000000,0.00000000,0.53200000,6.22900000,90.70000000,3.09930000,24.00000000,666.00000000,20.20000000,395.33000000,12.87000000
21.60000000,0.02731000,0.00000000,7.07000000,0.00000000,0.46900000,6.42100000,78.90000000,4.96710000,2.00000000,242.00000000,17.80000000,396.90000000,9.14000000
24.40000000,0.11460000,20.00000000,6.96000000,0.00000000,0.46400000,6.53800000,58.70000000,3.91750000,3.00000000,223.00000000,18.60000000,394.96000000,7.73000000
30.10000000,0.01709000,90.00000000,2.02000000,0.00000000,0.41000000,6.72800000,36.10000000,12.12650000,5.00000000,187.00000000,17.00000000,384.46000000,4.50000000
12.50000000,5.87205000,0.00000000,18.10000000,0.00000000,0.69300000,6.40500000,96.00000000,1.67680000,24.00000000,666.00000000,20.20000000,396.90000000,19.37000000
18.70000000,0.14932000,25.00000000,5.13000000,0.00000000,0.45300000,5.74100000,66.20000000,7.22540000,8.00000000,284.00000000,19.70000000,395.11000000,13.15000000
22.20000000,0.07151000,0.00000000,4.49000000,0.00000000,0.44900000,6.12100000,56.80000000,3.74760000,3.00000000,247.00000000,18.50000000,395.15000000,8.44000000
18.60000000,0.22876000,0.00000000,8.56000000,0.00000000,0.52000000,6.40500000,85.40000000,2.71470000,5.00000000,384.00000000,20.90000000,70.80000000,10.63000000
7.50000000,10.83420000,0.00000000,18.10000000,0.00000000,0.67900000,6.78200000,90.80000000,1.81950000,24.00000000,666.00000000,20.20000000,21.57000000,25.79000000
35.20000000,0.22188000,20.00000000,6.96000000,1.00000000,0.46400000,7.69100000,51.80000000,4.36650000,3.00000000,223.00000000,18.60000000,390.77000000,6.58000000
18.30000000,0.26838000,0.00000000,9.69000000,0.00000000,0.58500000,5.79400000,70.60000000,2.89270000,6.00000000,391.00000000,19.20000000,396.90000000,14.10000000
9.70000000,11.57790000,0.00000000,18.10000000,0.00000000,0.70000000,5.03600000,97.00000000,1.77000000,24.00000000,666.00000000,20.20000000,396.90000000,25.68000000
27.50000000,4.55587000,0.00000000,18.10000000,0.00000000,0.71800000,3.56100000,87.90000000,1.61320000,24.00000000,666.00000000,20.20000000,354.70000000,7.12000000
50.00000000,0.05602000,0.00000000,2.46000000,0.00000000,0.48800000,7.83100000,53.60000000,3.19920000,3.00000000,193.00000000,17.80000000,392.63000000,4.45000000
25.00000000,0.05360000,21.00000000,5.64000000,0.00000000,0.43900000,6.51100000,21.10000000,6.81470000,4.00000000,243.00000000,16.80000000,396.90000000,5.28000000
13.10000000,2.44668000,0.00000000,19.58000000,0.00000000,0.87100000,5.27200000,94.00000000,1.73640000,5.00000000,403.00000000,14.70000000,88.63000000,16.14000000
23.10000000,0.13914000,0.00000000,4.05000000,0.00000000,0.51000000,5.57200000,88.50000000,2.59610000,5.00000000,296.00000000,16.60000000,396.90000000,14.69000000
19.40000000,0.26169000,0.00000000,9.90000000,0.00000000,0.54400000,6.02300000,90.40000000,2.83400000,4.00000000,304.00000000,18.40000000,396.30000000,11.72000000
17.40000000,0.32264000,0.00000000,21.89000000,0.00000000,0.62400000,5.94200000,93.50000000,1.96690000,4.00000000,437.00000000,21.20000000,378.25000000,16.90000000
23.00000000,0.59005000,0.00000000,21.89000000,0.00000000,0.62400000,6.37200000,97.90000000,2.32740000,4.00000000,437.00000000,21.20000000,385.76000000,11.12000000
24.40000000,0.14030000,22.00000000,5.86000000,0.00000000,0.43100000,6.48700000,13.00000000,7.39670000,7.00000000,330.00000000,19.10000000,396.28000000,5.90000000
17.50000000,0.03113000,0.00000000,4.39000000,0.00000000,0.44200000,6.01400000,48.50000000,8.01360000,3.00000000,352.00000000,18.80000000,385.64000000,10.53000000
19.90000000,4.34879000,0.00000000,18.10000000,0.00000000,0.58000000,6.16700000,84.00000000,3.03340000,24.00000000,666.00000000,20.20000000,396.90000000,16.29000000
8.80000000,20.08490000,0.00000000,18.10000000,0.00000000,0.70000000,4.36800000,91.20000000,1.43950000,24.00000000,666.00000000,20.20000000,285.83000000,30.63000000
13.80000000,18.49820000,0.00000000,18.10000000,0.00000000,0.66800000,4.13800000,100.00000000,1.13700000,24.00000000,666.00000000,20.20000000,396.90000000,37.97000000
22.70000000,2.24236000,0.00000000,19.58000000,0.00000000,0.60500000,5.85400000,91.80000000,2.42200000,5.00000000,403.00000000,14.70000000,395.11000000,11.64000000
19.30000000,0.21161000,0.00000000,8.56000000,0.00000000,0.52000000,6.13700000,87.40000000,2.71470000,5.00000000,384.00000000,20.90000000,394.47000000,13.44000000
17.90000000,18.81100000,0.00000000,18.10000000,0.00000000,0.59700000,4.62800000,100.00000000,1.55390000,24.00000000,666.00000000,20.20000000,28.79000000,34.37000000
19.10000000,4.42228000,0.00000000,18.10000000,0.00000000,0.58400000,6.00300000,94.50000000,2.54030000,24.00000000,666.00000000,20.20000000,331.29000000,21.32000000
14.30000000,0.88125000,0.00000000,21.89000000,0.00000000,0.62400000,5.63700000,94.70000000,1.97990000,4.00000000,437.00000000,21.20000000,396.90000000,18.34000000
25.30000000,0.14150000,0.00000000,6.91000000,0.00000000,0.44800000,6.16900000,6.60000000,5.72090000,3.00000000,233.00000000,17.90000000,383.37000000,5.81000000
16.20000000,0.25915000,0.00000000,21.89000000,0.00000000,0.62400000,5.69300000,96.00000000,1.78830000,4.00000000,437.00000000,21.20000000,392.11000000,17.19000000
19.50000000,6.65492000,0.00000000,18.10000000,0.00000000,0.71300000,6.31700000,83.00000000,2.73440000,24.00000000,666.00000000,20.20000000,396.90000000,13.99000000
22.20000000,0.24103000,0.00000000,7.38000000,0.00000000,0.49300000,6.08300000,43.70000000,5.41590000,5.00000000,287.00000000,19.60000000,396.90000000,12.79000000
20.50000000,0.19657000,22.00000000,5.86000000,0.00000000,0.43100000,6.22600000,79.20000000,8.05550000,7.00000000,330.00000000,19.10000000,376.14000000,10.15000000
23.10000000,13.52220000,0.00000000,18.10000000,0.00000000,0.63100000,3.86300000,100.00000000,1.51060000,24.00000000,666.00000000,20.20000000,131.42000000,13.33000000
18.90000000,0.11747000,12.50000000,7.87000000,0.00000000,0.52400000,6.00900000,82.90000000,6.22670000,5.00000000,311.00000000,15.20000000,396.90000000,13.27000000
13.00000000,7.52601000,0.00000000,18.10000000,0.00000000,0.71300000,6.41700000,98.30000000,2.18500000,24.00000000,666.00000000,20.20000000,304.21000000,19.31000000
